dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8333333333333334,,100.0,1.0638297872340425,0.0,100.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8333333333333334,,100.0,1.0638297872340425,0.0,100.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8333333333333334,,100.0,1.0638297872340425,0.0,100.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8333333333333334,,100.0,1.0638297872340425,0.0,100.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,decimate,2,2.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,12,5,4,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,decimate,5,5.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,3,2,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.2,0.5833333333333334,0.0,0.25531914893617025,0.2,0.0,True,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.2,0.5833333333333334,0.0,0.25531914893617025,0.2,0.0,True,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,decimate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.36666666666666664,0.4166666666666667,,0.4680851063829787,0.36666666666666664,0.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,,0.0,0.0,0.0,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.36666666666666664,0.4166666666666667,,0.4680851063829787,0.36666666666666664,0.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,decimate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
