timestamp,hours_from_start,health_indicator
2023-11-08 22:37:00,11.208333,1.293064
2023-11-08 22:37:10,11.211111,1.293064
2023-11-08 22:37:21,11.214167,1.551499
2023-11-08 22:37:31,11.216944,1.396438
2023-11-08 22:37:40,11.219444,1.293064
2023-11-08 22:37:51,11.2225,1.293064
2023-11-08 22:38:01,11.225278,1.396438
2023-11-08 22:38:10,11.227778,1.422281
2023-11-08 22:38:20,11.230556,1.293064
2023-11-08 22:38:31,11.233611,1.189689
2023-11-08 22:38:41,11.236389,1.318907
2023-11-08 22:38:50,11.238889,1.499812
2023-11-08 22:39:01,11.241944,1.241376
2023-11-08 22:39:11,11.244722,1.344751
2023-11-08 22:39:20,11.247222,1.318907
2023-11-08 22:39:30,11.25,1.26722
2023-11-08 22:39:41,11.253056,1.577342
2023-11-08 22:39:51,11.255833,1.422281
2023-11-08 22:40:00,11.258333,1.422281
2023-11-08 22:40:10,11.261111,1.603186
2023-11-08 22:40:21,11.264167,1.422281
2023-11-08 22:40:30,11.266667,1.396438
2023-11-08 22:40:40,11.269444,1.603186
2023-11-08 22:40:51,11.2725,1.551499
2023-11-08 22:41:01,11.275278,1.344751
2023-11-08 22:41:10,11.277778,1.422281
2023-11-08 22:41:20,11.280556,1.422281
2023-11-08 22:41:31,11.283611,1.629029
2023-11-08 22:41:40,11.286111,1.422281
2023-11-08 22:41:50,11.288889,1.603186
2023-11-08 22:42:01,11.291944,1.448125
2023-11-08 22:42:11,11.294722,1.422281
2023-11-08 22:42:20,11.297222,1.370594
2023-11-08 22:42:30,11.3,1.422281
2023-11-08 22:42:41,11.303056,1.473968
2023-11-08 22:42:51,11.305833,1.318907
2023-11-08 22:43:00,11.308333,1.26722
2023-11-08 22:43:11,11.311389,1.318907
2023-11-08 22:43:21,11.314167,1.086315
2023-11-08 22:43:30,11.316667,1.293064
2023-11-08 22:43:40,11.319444,1.163846
2023-11-08 22:43:51,11.3225,1.215533
2023-11-08 22:44:01,11.325278,1.370594
2023-11-08 22:44:10,11.327778,1.215533
2023-11-08 22:44:21,11.330833,1.448125
2023-11-08 22:44:31,11.333611,1.215533
2023-11-08 22:44:40,11.336111,1.138002
2023-11-08 22:44:50,11.338889,0.957098
2023-11-08 22:45:01,11.341944,0.90541
2023-11-08 22:45:11,11.344722,0.802036
2023-11-08 22:45:20,11.347222,1.112159
2023-11-08 22:45:30,11.35,1.112159
2023-11-08 22:45:41,11.353056,0.957098
2023-11-08 22:45:50,11.355556,1.060472
2023-11-08 22:46:00,11.358333,1.215533
2023-11-08 22:46:11,11.361389,1.112159
2023-11-08 22:46:21,11.364167,1.138002
2023-11-08 22:46:30,11.366667,1.060472
2023-11-08 22:46:40,11.369444,1.008785
2023-11-08 22:46:51,11.3725,1.034628
2023-11-08 22:47:00,11.375,0.802036
2023-11-08 22:47:10,11.377778,0.982941
2023-11-08 22:47:21,11.380833,1.138002
2023-11-08 22:47:31,11.383611,0.90541
2023-11-08 22:47:40,11.386111,0.750349
2023-11-08 22:47:50,11.388889,0.646975
2023-11-08 22:48:01,11.391944,1.060472
2023-11-08 22:48:11,11.394722,0.879567
2023-11-08 22:48:20,11.397222,0.931254
2023-11-08 22:48:31,11.400278,0.724506
2023-11-08 22:48:41,11.403056,0.698662
2023-11-08 22:48:50,11.405556,0.750349
2023-11-08 22:49:00,11.408333,0.621132
2023-11-08 22:49:11,11.411389,0.698662
2023-11-08 22:49:21,11.414167,0.776193
2023-11-08 22:49:30,11.416667,0.802036
2023-11-08 22:49:41,11.419722,0.750349
2023-11-08 22:49:51,11.4225,0.82788
2023-11-08 22:50:00,11.425,0.698662
2023-11-08 22:50:10,11.427778,0.362696
2023-11-08 22:50:21,11.430833,0.336853
2023-11-08 22:50:31,11.433611,0.414383
2023-11-08 22:50:40,11.436111,0.207635
2023-11-08 22:50:50,11.438889,0.02673
2023-11-08 22:51:01,11.441944,0.104261
2023-11-08 22:51:10,11.444444,0.130104
2023-11-08 22:51:20,11.447222,0.155948
2023-11-08 22:51:31,11.450278,0.078417
2023-11-08 22:51:41,11.453056,0.207635
2023-11-08 22:51:50,11.455556,0.078417
2023-11-08 22:52:00,11.458333,0.362696
2023-11-08 22:52:11,11.461389,0.569445
2023-11-08 22:52:20,11.463889,0.569445
2023-11-08 22:52:30,11.466667,0.414383
2023-11-08 22:52:41,11.469722,0.46607
2023-11-08 22:52:51,11.4725,0.440227
2023-11-08 22:53:00,11.475,0.750349
2023-11-08 22:53:10,11.477778,0.853723
2023-11-08 22:53:21,11.480833,0.90541
2023-11-08 22:53:30,11.483333,0.672819
2023-11-08 22:53:40,11.486111,0.595288
2023-11-08 22:53:51,11.489167,0.931254
2023-11-08 22:54:01,11.491944,0.853723
2023-11-08 22:54:10,11.494444,1.060472
2023-11-08 22:54:20,11.497222,1.26722
2023-11-08 22:54:31,11.500278,1.163846
2023-11-08 22:54:41,11.503056,1.344751
2023-11-08 22:54:50,11.505556,1.086315
2023-11-08 22:55:01,11.508611,1.138002
2023-11-08 22:55:11,11.511389,0.931254
2023-11-08 22:55:20,11.513889,0.982941
2023-11-08 22:55:30,11.516667,0.957098
2023-11-08 22:55:41,11.519722,0.82788
2023-11-08 22:55:51,11.5225,0.82788
2023-11-08 22:56:00,11.525,0.750349
2023-11-08 22:56:11,11.528056,0.491914
2023-11-08 22:56:21,11.530833,0.698662
2023-11-08 22:56:30,11.533333,0.517757
2023-11-08 22:56:40,11.536111,0.621132
2023-11-08 22:56:51,11.539167,0.750349
2023-11-08 22:57:01,11.541944,0.724506
2023-11-08 22:57:10,11.544444,0.414383
2023-11-08 22:57:20,11.547222,0.621132
2023-11-08 22:57:31,11.550278,0.698662
2023-11-08 22:57:40,11.552778,0.698662
2023-11-08 22:57:50,11.555556,0.517757
2023-11-08 22:58:01,11.558611,0.595288
2023-11-08 22:58:11,11.561389,0.517757
2023-11-08 22:58:20,11.563889,0.569445
2023-11-08 22:58:30,11.566667,0.543601
2023-11-08 22:58:41,11.569722,0.646975
2023-11-08 22:58:50,11.572222,0.698662
2023-11-08 22:59:00,11.575,0.750349
2023-11-08 22:59:11,11.578056,0.543601
2023-11-08 22:59:21,11.580833,0.491914
2023-11-08 22:59:30,11.583333,0.543601
2023-11-08 22:59:40,11.586111,0.776193
2023-11-08 22:59:51,11.589167,0.621132
2023-11-08 23:00:01,11.591944,0.698662
2023-11-08 23:00:10,11.594444,0.776193
2023-11-08 23:00:21,11.5975,0.46607
2023-11-08 23:00:31,11.600278,0.776193
2023-11-08 23:00:40,11.602778,0.646975
2023-11-08 23:00:50,11.605556,0.646975
2023-11-08 23:01:01,11.608611,0.646975
2023-11-08 23:01:11,11.611389,0.621132
2023-11-08 23:01:20,11.613889,0.38854
2023-11-08 23:01:31,11.616944,0.440227
2023-11-08 23:01:41,11.619722,0.181792
2023-11-08 23:01:50,11.622222,0.207635
2023-11-08 23:02:00,11.625,0.207635
2023-11-08 23:02:11,11.628056,0.46607
2023-11-08 23:02:21,11.630833,0.414383
2023-11-08 23:02:30,11.633333,0.336853
2023-11-08 23:02:40,11.636111,0.440227
2023-11-08 23:02:51,11.639167,0.414383
2023-11-08 23:03:00,11.641667,0.440227
2023-11-08 23:03:10,11.644444,0.311009
2023-11-08 23:03:21,11.6475,0.517757
2023-11-08 23:03:31,11.650278,0.724506
2023-11-08 23:03:40,11.652778,0.207635
2023-11-08 23:03:50,11.655556,0.414383
2023-11-08 23:04:01,11.658611,0.362696
2023-11-08 23:04:10,11.661111,0.336853
2023-11-08 23:04:20,11.663889,0.207635
2023-11-08 23:04:31,11.666944,0.285166
2023-11-08 23:04:41,11.669722,0.104261
2023-11-08 23:04:50,11.672222,0.104261
2023-11-08 23:05:00,11.675,0.078417
2023-11-08 23:05:11,11.678056,0.207635
2023-11-08 23:05:21,11.680833,0.104261
2023-11-08 23:05:30,11.683333,0.130104
2023-11-08 23:05:41,11.686389,0.38854
2023-11-08 23:05:51,11.689167,0.517757
2023-11-08 23:06:00,11.691667,0.38854
2023-11-08 23:06:10,11.694444,0.336853
2023-11-08 23:06:21,11.6975,0.155948
2023-11-08 23:06:31,11.700278,0.38854
2023-11-08 23:06:40,11.702778,0.336853
2023-11-08 23:06:51,11.705833,0.233479
2023-11-08 23:07:01,11.708611,0.207635
2023-11-08 23:07:10,11.711111,0.259322
2023-11-08 23:07:20,11.713889,0.362696
2023-11-08 23:07:31,11.716944,0.311009
2023-11-08 23:07:41,11.719722,0.543601
2023-11-08 23:07:50,11.722222,0.595288
2023-11-08 23:08:00,11.725,0.543601
2023-11-08 23:08:11,11.728056,0.698662
2023-11-08 23:08:20,11.730556,0.414383
2023-11-08 23:08:30,11.733333,0.517757
2023-11-08 23:08:41,11.736389,0.543601
2023-11-08 23:08:51,11.739167,0.155948
2023-11-08 23:09:00,11.741667,0.336853
2023-11-08 23:09:10,11.744444,0.38854
2023-11-08 23:09:21,11.7475,0.46607
2023-11-08 23:09:30,11.75,0.181792
2023-11-08 23:09:40,11.752778,0.155948
2023-11-08 23:09:51,11.755833,0.078417
2023-11-08 23:10:01,11.758611,0.336853
2023-11-08 23:10:10,11.761111,0.311009
2023-11-08 23:10:20,11.763889,0.233479
2023-11-08 23:10:31,11.766944,0.207635
2023-11-08 23:10:41,11.769722,0.233479
2023-11-08 23:10:50,11.772222,0.104261
2023-11-08 23:11:01,11.775278,-0.0508
2023-11-08 23:11:11,11.778056,0.02673
2023-11-08 23:11:20,11.780556,0.078417
2023-11-08 23:11:30,11.783333,0.130104
2023-11-08 23:11:41,11.786389,0.104261
2023-11-08 23:11:51,11.789167,-0.128331
2023-11-08 23:12:00,11.791667,0.000887
2023-11-08 23:12:11,11.794722,0.052574
2023-11-08 23:12:21,11.7975,0.233479
2023-11-08 23:12:30,11.8,0.259322
2023-11-08 23:12:40,11.802778,0.233479
2023-11-08 23:12:51,11.805833,0.000887
2023-11-08 23:13:01,11.808611,0.104261
2023-11-08 23:13:10,11.811111,0.078417
2023-11-08 23:13:20,11.813889,0.052574
2023-11-08 23:13:31,11.816944,0.052574
2023-11-08 23:13:40,11.819444,0.130104
2023-11-08 23:13:50,11.822222,0.311009
2023-11-08 23:14:01,11.825278,0.362696
2023-11-08 23:14:11,11.828056,0.130104
2023-11-08 23:14:20,11.830556,0.078417
2023-11-08 23:14:30,11.833333,0.130104
2023-11-08 23:14:41,11.836389,-0.024957
2023-11-08 23:14:50,11.838889,0.311009
2023-11-08 23:15:00,11.841667,0.052574
2023-11-08 23:15:11,11.844722,0.052574
2023-11-08 23:15:21,11.8475,-0.154174
2023-11-08 23:15:30,11.85,-0.076644
2023-11-08 23:15:40,11.852778,0.078417
2023-11-08 23:15:51,11.855833,0.078417
2023-11-08 23:16:00,11.858333,-0.102487
2023-11-08 23:16:10,11.861111,0.181792
2023-11-08 23:16:21,11.864167,0.078417
2023-11-08 23:16:31,11.866944,-0.076644
2023-11-08 23:16:40,11.869444,-0.128331
2023-11-08 23:16:50,11.872222,0.181792
2023-11-08 23:17:01,11.875278,0.104261
2023-11-08 23:17:11,11.878056,0.078417
2023-11-08 23:17:20,11.880556,0.440227
2023-11-08 23:17:31,11.883611,0.621132
2023-11-08 23:17:41,11.886389,0.38854
2023-11-08 23:17:50,11.888889,0.543601
2023-11-08 23:18:00,11.891667,0.440227
2023-11-08 23:18:11,11.894722,0.491914
2023-11-08 23:18:21,11.8975,0.491914
2023-11-08 23:18:30,11.9,0.672819
2023-11-08 23:18:41,11.903056,0.517757
2023-11-08 23:18:51,11.905833,0.46607
2023-11-08 23:19:00,11.908333,0.517757
2023-11-08 23:19:10,11.911111,0.440227
2023-11-08 23:19:21,11.914167,0.362696
2023-11-08 23:19:31,11.916944,0.414383
2023-11-08 23:19:40,11.919444,0.517757
2023-11-08 23:19:50,11.922222,0.285166
2023-11-08 23:20:01,11.925278,0.181792
2023-11-08 23:20:10,11.927778,0.000887
2023-11-08 23:20:20,11.930556,0.078417
2023-11-08 23:20:31,11.933611,0.078417
2023-11-08 23:20:41,11.936389,-0.0508
2023-11-08 23:20:50,11.938889,-0.154174
2023-11-08 23:21:00,11.941667,0.181792
2023-11-08 23:21:11,11.944722,0.02673
2023-11-08 23:21:20,11.947222,-0.076644
2023-11-08 23:21:30,11.95,0.078417
2023-11-08 23:21:41,11.953056,-0.076644
2023-11-08 23:21:51,11.955833,-0.024957
2023-11-08 23:22:00,11.958333,0.02673
2023-11-08 23:22:10,11.961111,0.02673
2023-11-08 23:22:21,11.964167,0.052574
2023-11-08 23:22:31,11.966944,-0.102487
2023-11-08 23:22:40,11.969444,-0.257549
2023-11-08 23:22:51,11.9725,-0.257549
2023-11-08 23:23:01,11.975278,-0.309236
2023-11-08 23:23:10,11.977778,-0.128331
2023-11-08 23:23:20,11.980556,0.02673
2023-11-08 23:23:31,11.983611,-0.024957
2023-11-08 23:23:41,11.986389,-0.0508
2023-11-08 23:23:50,11.988889,0.078417
2023-11-08 23:24:01,11.991944,0.104261
2023-11-08 23:24:11,11.994722,0.259322
2023-11-08 23:24:20,11.997222,0.104261
2023-11-08 23:24:30,12.0,0.130104
2023-11-08 23:24:41,12.003056,0.259322
2023-11-08 23:24:51,12.005833,0.362696
2023-11-08 23:25:00,12.008333,0.207635
2023-11-08 23:25:10,12.011111,0.414383
2023-11-08 23:25:21,12.014167,0.362696
2023-11-08 23:25:30,12.016667,0.336853
2023-11-08 23:25:40,12.019444,0.233479
2023-11-08 23:25:51,12.0225,0.181792
2023-11-08 23:26:01,12.025278,0.052574
2023-11-08 23:26:10,12.027778,0.285166
2023-11-08 23:26:20,12.030556,0.285166
2023-11-08 23:26:31,12.033611,0.104261
2023-11-08 23:26:40,12.036111,0.414383
2023-11-08 23:26:50,12.038889,0.46607
2023-11-08 23:27:01,12.041944,0.207635
2023-11-08 23:27:11,12.044722,0.362696
2023-11-08 23:27:20,12.047222,0.491914
2023-11-08 23:27:30,12.05,0.672819
2023-11-08 23:27:41,12.053056,0.46607
2023-11-08 23:27:51,12.055833,0.414383
2023-11-08 23:28:00,12.058333,0.311009
2023-11-08 23:28:11,12.061389,0.491914
2023-11-08 23:28:21,12.064167,0.440227
2023-11-08 23:28:30,12.066667,0.440227
2023-11-08 23:28:40,12.069444,0.362696
2023-11-08 23:28:51,12.0725,0.285166
2023-11-08 23:29:01,12.075278,0.207635
2023-11-08 23:29:10,12.077778,0.207635
2023-11-08 23:29:21,12.080833,0.181792
2023-11-08 23:29:31,12.083611,0.259322
2023-11-08 23:29:40,12.086111,0.104261
2023-11-08 23:29:50,12.088889,0.078417
2023-11-08 23:30:01,12.091944,0.233479
2023-11-08 23:30:11,12.094722,0.336853
2023-11-08 23:30:20,12.097222,0.38854
2023-11-08 23:30:30,12.1,0.130104
2023-11-08 23:30:41,12.103056,0.259322
2023-11-08 23:30:50,12.105556,0.181792
2023-11-08 23:31:00,12.108333,0.181792
2023-11-08 23:31:11,12.111389,0.336853
2023-11-08 23:31:21,12.114167,-0.076644
2023-11-08 23:31:30,12.116667,0.414383
2023-11-08 23:31:40,12.119444,0.052574
2023-11-08 23:31:51,12.1225,0.130104
2023-11-08 23:32:00,12.125,0.311009
2023-11-08 23:32:10,12.127778,0.104261
2023-11-08 23:32:21,12.130833,0.000887
2023-11-08 23:32:31,12.133611,0.336853
2023-11-08 23:32:40,12.136111,0.181792
2023-11-08 23:32:50,12.138889,0.02673
2023-11-08 23:33:01,12.141944,0.130104
2023-11-08 23:33:11,12.144722,0.181792
2023-11-08 23:33:20,12.147222,0.207635
2023-11-08 23:33:31,12.150278,0.181792
2023-11-08 23:33:41,12.153056,0.130104
2023-11-08 23:33:50,12.155556,0.052574
2023-11-08 23:34:00,12.158333,0.155948
2023-11-08 23:34:11,12.161389,0.052574
2023-11-08 23:34:21,12.164167,0.052574
2023-11-08 23:34:30,12.166667,0.130104
2023-11-08 23:34:41,12.169722,0.130104
2023-11-08 23:34:51,12.1725,-0.0508
2023-11-08 23:35:00,12.175,-0.154174
2023-11-08 23:35:10,12.177778,0.02673
2023-11-08 23:35:21,12.180833,0.000887
2023-11-08 23:35:31,12.183611,0.155948
2023-11-08 23:35:40,12.186111,0.336853
2023-11-08 23:35:50,12.188889,0.104261
2023-11-08 23:36:01,12.191944,0.155948
2023-11-08 23:36:10,12.194444,0.078417
2023-11-08 23:36:20,12.197222,0.02673
2023-11-08 23:36:31,12.200278,0.078417
2023-11-08 23:36:41,12.203056,0.155948
2023-11-08 23:36:50,12.205556,0.000887
2023-11-08 23:37:00,12.208333,0.362696
2023-11-08 23:37:11,12.211389,0.491914
2023-11-08 23:37:20,12.213889,0.440227
2023-11-08 23:37:30,12.216667,0.621132
2023-11-08 23:37:41,12.219722,0.414383
2023-11-08 23:37:51,12.2225,0.440227
2023-11-08 23:38:00,12.225,0.336853
2023-11-08 23:38:10,12.227778,0.285166
2023-11-08 23:38:21,12.230833,0.259322
2023-11-08 23:38:30,12.233333,0.621132
2023-11-08 23:38:40,12.236111,0.285166
