dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.21666666666667,,90.86294416243655,2.2411568173381182,0.0,91.66666666666666,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.916666666666664,,92.63959390862944,2.1584259930350544,0.0,19.444444444444446,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.31666666666667,,19.035532994923855,2.2475207268998925,0.0,33.33333333333333,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.31666666666667,,25.380710659898476,2.2475207268998925,0.0,38.88888888888889,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.016666666666666666,15.696944444444444,0.0,0.0010606515936290193,0.016666666666666666,0.0,True,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.916666666666664,,88.07106598984772,2.1584259930350544,0.0,19.444444444444446,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,100.0,2.2507026816807794,0.0,100.0,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,100.0,2.2507026816807794,0.0,100.0,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,22.816388888888888,,0.21216407355021216,1.452014354151567,22.816388888888888,0.0,True,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.24722222222222,,10.537482319660537,2.2431013452597712,0.0,52.71317829457365,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.28888888888889,,85.71428571428571,2.245752974243844,0.0,96.89922480620154,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.9275,,92.78642149929279,2.1591154165709137,0.0,20.930232558139537,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,30.372222222222224,,3.818953323903819,1.9328607541232832,30.372222222222224,0.0,True,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.88583333333333,,7.8500707213578504,2.2201028832045817,0.0,12.4031007751938,True,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,,0.0,0.0,0.0,0.0,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.94166666666667,,90.24045261669023,2.2236560660432394,0.0,77.51937984496125,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.94166666666667,,66.54879773691655,2.2236560660432394,0.0,77.51937984496125,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,1,0.17,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.94166666666667,,79.27864214992928,2.2236560660432394,0.0,77.51937984496125,False,2562,10,3,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,,0.0,0.0,0.0,0.0,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.33611111111111,,22.989807474518685,2.248758153759126,0.0,99.37888198757764,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.3025,,88.10872027180068,2.2466191730453073,0.0,98.13664596273291,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.81361111111111,,92.24235560588902,2.1518676306811146,0.0,14.906832298136646,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,23.34722222222222,,2.7180067950169877,1.4857961074086512,23.34722222222222,0.0,True,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.358333333333334,,10.022650056625142,2.1865332602662235,0.0,11.801242236024844,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,,0.0,0.0,0.0,0.0,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.01361111111111,,95.46998867497169,2.228234545422404,0.0,81.98757763975155,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.01361111111111,,76.7836919592299,2.228234545422404,0.0,81.98757763975155,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,2,0.33,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.33611111111111,,100.0,2.248758153759126,0.0,100.0,False,3202,5,4,False,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,22.830277777777777,,0.49504950495049505,1.4528982304795912,22.830277777777777,0.0,True,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.34444444444444,,29.84441301272984,2.2492884795559402,0.0,100.0,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.3025,,92.00848656294201,2.2466191730453073,0.0,97.67441860465115,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.89972222222222,,92.64497878359265,2.157347663914865,0.0,19.379844961240313,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.88583333333333,,5.9405940594059405,2.2201028832045817,0.0,4.651162790697675,True,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.33027777777778,,29.349363507779348,2.248386925701356,0.0,34.10852713178294,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,15.883055555555556,0.0,0.0,0.0,0.0,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.94166666666667,,90.94766619519095,2.2236560660432394,0.0,77.51937984496125,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.94166666666667,,80.12729844413012,2.2236560660432394,0.0,77.51937984496125,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,5,0.83,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.94166666666667,,78.28854314002828,2.2236560660432394,0.0,77.51937984496125,False,2562,3,2,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,22.691388888888888,,0.423728813559322,1.4440594671993494,22.691388888888888,0.0,True,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.358333333333334,,40.25423728813559,2.2501723558839646,0.0,100.0,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.275,,93.64406779661016,2.2448690979158195,0.0,95.38461538461539,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.775,,91.94915254237289,2.1494104544892076,0.0,12.307692307692308,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.88583333333333,,12.288135593220339,2.2201028832045817,0.0,13.846153846153847,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.3025,,37.85310734463277,2.2466191730453073,0.0,44.61538461538462,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,15.883055555555556,0.0,0.0,0.0,0.0,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,34.5525,,84.6045197740113,2.1988898513320017,0.0,55.38461538461539,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.358333333333334,,100.0,2.2501723558839646,0.0,100.0,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,decimate,10,1.67,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.358333333333334,,100.0,2.2501723558839646,0.0,100.0,False,1281,3,1,True,False,terminal,pca1,load_pipeline (invariant)
