run,kind,method,sigma_k,onset,onset_pct,max_lead_hours,run_span_hours
Bearing1_3,pca1,cusum,3.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_3,pca1,cusum,4.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_3,pca1,cusum,5.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_4,rms_mean,terminal,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_mean,terminal,4.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,rms_mean,terminal,5.0,2019-01-01 01:24:00,69.42148760330579,0.6166666666666667,2.0166666666666666
Bearing1_4,rms_mean,sigma,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_mean,sigma,4.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,rms_mean,sigma,5.0,2019-01-01 01:27:00,71.90082644628099,0.5666666666666667,2.0166666666666666
Bearing1_4,rms_mean,cusum,3.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,rms_mean,cusum,4.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,rms_mean,cusum,5.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,rms_max,terminal,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_max,terminal,4.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,rms_max,terminal,5.0,2019-01-01 01:24:00,69.42148760330579,0.6166666666666667,2.0166666666666666
Bearing1_4,rms_max,sigma,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_max,sigma,4.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,rms_max,sigma,5.0,2019-01-01 01:27:00,71.90082644628099,0.5666666666666667,2.0166666666666666
Bearing1_4,rms_max,cusum,3.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,rms_max,cusum,4.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,rms_max,cusum,5.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,rms_kurt,terminal,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_kurt,terminal,4.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_kurt,terminal,5.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,rms_kurt,sigma,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,rms_kurt,sigma,4.0,2019-01-01 01:25:00,70.24793388429752,0.6,2.0166666666666666
Bearing1_4,rms_kurt,sigma,5.0,2019-01-01 01:25:00,70.24793388429752,0.6,2.0166666666666666
Bearing1_4,rms_kurt,cusum,3.0,2019-01-01 00:49:00,40.49586776859504,1.2,2.0166666666666666
Bearing1_4,rms_kurt,cusum,4.0,2019-01-01 00:49:00,40.49586776859504,1.2,2.0166666666666666
Bearing1_4,rms_kurt,cusum,5.0,2019-01-01 00:49:00,40.49586776859504,1.2,2.0166666666666666
Bearing1_4,pca1,terminal,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,pca1,terminal,4.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,pca1,terminal,5.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,pca1,sigma,3.0,2019-01-01 01:20:00,66.11570247933884,0.6833333333333333,2.0166666666666666
Bearing1_4,pca1,sigma,4.0,2019-01-01 01:23:00,68.59504132231405,0.6333333333333333,2.0166666666666666
Bearing1_4,pca1,sigma,5.0,2019-01-01 01:27:00,71.90082644628099,0.5666666666666667,2.0166666666666666
Bearing1_4,pca1,cusum,3.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,pca1,cusum,4.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_4,pca1,cusum,5.0,2019-01-01 00:00:00,0.0,2.0166666666666666,2.0166666666666666
Bearing1_5,rms_mean,terminal,3.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_mean,terminal,4.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_mean,terminal,5.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_mean,sigma,3.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_mean,sigma,4.0,2019-01-01 00:31:00,60.78431372549019,0.3333333333333333,0.85
Bearing1_5,rms_mean,sigma,5.0,2019-01-01 00:31:00,60.78431372549019,0.3333333333333333,0.85
Bearing1_5,rms_mean,cusum,3.0,2019-01-01 00:19:00,37.254901960784316,0.5333333333333333,0.85
Bearing1_5,rms_mean,cusum,4.0,2019-01-01 00:19:00,37.254901960784316,0.5333333333333333,0.85
Bearing1_5,rms_mean,cusum,5.0,2019-01-01 00:19:00,37.254901960784316,0.5333333333333333,0.85
Bearing1_5,rms_max,terminal,3.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_max,terminal,4.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_max,terminal,5.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_max,sigma,3.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_max,sigma,4.0,2019-01-01 00:31:00,60.78431372549019,0.3333333333333333,0.85
Bearing1_5,rms_max,sigma,5.0,2019-01-01 00:31:00,60.78431372549019,0.3333333333333333,0.85
Bearing1_5,rms_max,cusum,3.0,2019-01-01 00:19:00,37.254901960784316,0.5333333333333333,0.85
Bearing1_5,rms_max,cusum,4.0,2019-01-01 00:19:00,37.254901960784316,0.5333333333333333,0.85
Bearing1_5,rms_max,cusum,5.0,2019-01-01 00:19:00,37.254901960784316,0.5333333333333333,0.85
Bearing1_5,rms_kurt,terminal,3.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_kurt,terminal,4.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_kurt,terminal,5.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_kurt,sigma,3.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_kurt,sigma,4.0,2019-01-01 00:29:00,56.86274509803921,0.36666666666666664,0.85
Bearing1_5,rms_kurt,sigma,5.0,2019-01-01 00:31:00,60.78431372549019,0.3333333333333333,0.85
Bearing1_5,rms_kurt,cusum,3.0,2019-01-01 00:21:00,41.1764705882353,0.5,0.85
Bearing1_5,rms_kurt,cusum,4.0,2019-01-01 00:21:00,41.1764705882353,0.5,0.85
Bearing1_5,rms_kurt,cusum,5.0,2019-01-01 00:21:00,41.1764705882353,0.5,0.85
Bearing1_5,pca1,terminal,3.0,2019-01-01 00:34:00,66.66666666666667,0.2833333333333333,0.85
Bearing1_5,pca1,terminal,4.0,2019-01-01 00:34:00,66.66666666666667,0.2833333333333333,0.85
Bearing1_5,pca1,terminal,5.0,2019-01-01 00:34:00,66.66666666666667,0.2833333333333333,0.85
Bearing1_5,pca1,sigma,3.0,2019-01-01 00:39:00,76.47058823529412,0.2,0.85
Bearing1_5,pca1,sigma,4.0,2019-01-01 00:39:00,76.47058823529412,0.2,0.85
Bearing1_5,pca1,sigma,5.0,2019-01-01 00:39:00,76.47058823529412,0.2,0.85
Bearing1_5,pca1,cusum,3.0,2019-01-01 00:32:00,62.745098039215684,0.31666666666666665,0.85
Bearing1_5,pca1,cusum,4.0,2019-01-01 00:32:00,62.745098039215684,0.31666666666666665,0.85
Bearing1_5,pca1,cusum,5.0,2019-01-01 00:32:00,62.745098039215684,0.31666666666666665,0.85
Bearing2_1,rms_mean,terminal,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_mean,terminal,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_mean,terminal,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_mean,sigma,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_mean,sigma,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_mean,sigma,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_mean,cusum,3.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_mean,cusum,4.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_mean,cusum,5.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_max,terminal,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_max,terminal,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_max,terminal,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_max,sigma,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_max,sigma,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_max,sigma,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_max,cusum,3.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_max,cusum,4.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_max,cusum,5.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_kurt,terminal,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_kurt,terminal,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_kurt,terminal,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_kurt,sigma,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_kurt,sigma,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_kurt,sigma,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,rms_kurt,cusum,3.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_kurt,cusum,4.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,rms_kurt,cusum,5.0,2019-01-01 00:00:00,0.0,8.166666666666666,8.166666666666666
Bearing2_1,pca1,terminal,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,pca1,terminal,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,pca1,terminal,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,pca1,sigma,3.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,pca1,sigma,4.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,pca1,sigma,5.0,2019-01-01 07:32:00,92.24489795918367,0.6333333333333333,8.166666666666666
Bearing2_1,pca1,cusum,3.0,2019-01-01 07:28:00,91.42857142857143,0.7,8.166666666666666
Bearing2_1,pca1,cusum,4.0,2019-01-01 07:28:00,91.42857142857143,0.7,8.166666666666666
Bearing2_1,pca1,cusum,5.0,2019-01-01 07:28:00,91.42857142857143,0.7,8.166666666666666
Bearing2_2,rms_mean,terminal,3.0,2019-01-01 01:21:00,50.625,1.3166666666666667,2.6666666666666665
Bearing2_2,rms_mean,terminal,4.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_mean,terminal,5.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_mean,sigma,3.0,2019-01-01 01:21:00,50.625,1.3166666666666667,2.6666666666666665
Bearing2_2,rms_mean,sigma,4.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_mean,sigma,5.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_mean,cusum,3.0,2019-01-01 00:58:00,36.25,1.7,2.6666666666666665
Bearing2_2,rms_mean,cusum,4.0,2019-01-01 00:58:00,36.25,1.7,2.6666666666666665
Bearing2_2,rms_mean,cusum,5.0,2019-01-01 00:58:00,36.25,1.7,2.6666666666666665
Bearing2_2,rms_max,terminal,3.0,2019-01-01 01:21:00,50.625,1.3166666666666667,2.6666666666666665
Bearing2_2,rms_max,terminal,4.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_max,terminal,5.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_max,sigma,3.0,2019-01-01 01:21:00,50.625,1.3166666666666667,2.6666666666666665
Bearing2_2,rms_max,sigma,4.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_max,sigma,5.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_max,cusum,3.0,2019-01-01 00:58:00,36.25,1.7,2.6666666666666665
Bearing2_2,rms_max,cusum,4.0,2019-01-01 00:58:00,36.25,1.7,2.6666666666666665
Bearing2_2,rms_max,cusum,5.0,2019-01-01 00:58:00,36.25,1.7,2.6666666666666665
Bearing2_2,rms_kurt,terminal,3.0,2019-01-01 01:22:00,51.25,1.3,2.6666666666666665
Bearing2_2,rms_kurt,terminal,4.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
Bearing2_2,rms_kurt,terminal,5.0,2019-01-01 01:24:00,52.5,1.2666666666666666,2.6666666666666665
