dataset,bearing,train_fraction,method,short_name,n_train_windows,lead_time_hours,far_preonset_pct,valid_alarm,na
FEMTO,Bearing2_2,0.6,3σ Rule (σ=3.0),three_sigma,79,0.12777777777777777,12.698412698412698,False,False
FEMTO,Bearing2_2,0.6,"EWMA (λ=0.2, k=3.0)",ewma,79,0.8638888888888889,36.507936507936506,False,False
FEMTO,Bearing2_2,0.6,"CUSUM (k=0.5, h=5.0)",cusum,79,0.8361111111111111,93.65079365079364,False,False
FEMTO,Bearing2_2,0.6,Hotelling T²,hotelling_t2,79,0.8777777777777778,34.92063492063492,False,False
FEMTO,Bearing2_2,0.6,Isolation Forest,isolation_forest,79,0.8916666666666667,31.746031746031743,False,False
FEMTO,Bearing2_2,0.6,Deep SVDD,deep_svdd,79,0.0,0.0,False,False
FEMTO,Bearing2_2,0.6,LSTM-Autoencoder,lstm_ae,79,0.8916666666666667,100.0,False,False
FEMTO,Bearing2_2,0.6,TCN-Autoencoder,tcn,79,0.8916666666666667,100.0,False,False
FEMTO,Bearing2_2,0.6,Transformer-AD,transformer_ad,79,0.8916666666666667,100.0,False,False
FEMTO,Bearing3_1,0.2,RMS-Trend (kσ),rms_trend,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.2,3σ Rule (σ=3.0),three_sigma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.2,"EWMA (λ=0.2, k=3.0)",ewma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.2,"CUSUM (k=0.5, h=5.0)",cusum,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.2,Hotelling T²,hotelling_t2,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.2,Isolation Forest,isolation_forest,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.2,Deep SVDD,deep_svdd,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.2,LSTM-Autoencoder,lstm_ae,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.2,TCN-Autoencoder,tcn,51,0.09444444444444444,5.555555555555555,True,False
FEMTO,Bearing3_1,0.2,Transformer-AD,transformer_ad,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.3,RMS-Trend (kσ),rms_trend,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.3,3σ Rule (σ=3.0),three_sigma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.3,"EWMA (λ=0.2, k=3.0)",ewma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.3,"CUSUM (k=0.5, h=5.0)",cusum,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.3,Hotelling T²,hotelling_t2,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.3,Isolation Forest,isolation_forest,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.3,Deep SVDD,deep_svdd,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.3,LSTM-Autoencoder,lstm_ae,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.3,TCN-Autoencoder,tcn,51,0.09444444444444444,5.555555555555555,True,False
FEMTO,Bearing3_1,0.3,Transformer-AD,transformer_ad,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.4,RMS-Trend (kσ),rms_trend,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.4,3σ Rule (σ=3.0),three_sigma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.4,"EWMA (λ=0.2, k=3.0)",ewma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.4,"CUSUM (k=0.5, h=5.0)",cusum,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.4,Hotelling T²,hotelling_t2,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.4,Isolation Forest,isolation_forest,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.4,Deep SVDD,deep_svdd,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.4,LSTM-Autoencoder,lstm_ae,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.4,TCN-Autoencoder,tcn,51,0.09444444444444444,5.555555555555555,True,False
FEMTO,Bearing3_1,0.4,Transformer-AD,transformer_ad,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.5,RMS-Trend (kσ),rms_trend,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.5,3σ Rule (σ=3.0),three_sigma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.5,"EWMA (λ=0.2, k=3.0)",ewma,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.5,"CUSUM (k=0.5, h=5.0)",cusum,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.5,Hotelling T²,hotelling_t2,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.5,Isolation Forest,isolation_forest,51,0.06666666666666667,0.0,True,False
FEMTO,Bearing3_1,0.5,Deep SVDD,deep_svdd,51,0.0,0.0,False,False
FEMTO,Bearing3_1,0.5,LSTM-Autoencoder,lstm_ae,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.5,TCN-Autoencoder,tcn,51,0.09444444444444444,5.555555555555555,True,False
FEMTO,Bearing3_1,0.5,Transformer-AD,transformer_ad,51,0.08055555555555556,2.7777777777777777,True,False
FEMTO,Bearing3_1,0.6,RMS-Trend (kσ),rms_trend,51,0.0,0.0,False,False
